cell_id,latitude,longitude,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,source,OC_D1,TOTN_D1,BULK_D1,SAND_D1,SILT_D1,CLAY_D1
6228,45.2065,11.32399,-0.07331028,0.02978849,-0.13473276,0.18759624,0.13092295,0.01061138,0.08677307,-0.25157091,0.16044265,-0.08217854,0.049182,0.14922081,-0.15983682,0.02296227,-0.24086859,0.07881935,0.20379921,-0.04958537,0.08866086,-0.13874213,-0.04455996,0.05748385,-0.04035687,0.30930934,0.02124222,-0.02119255,-0.15192954,-0.11319536,0.06970906,0.1007652,0.16433401,0.02172947,-0.15030124,-0.05355401,-0.13209633,0.06417295,0.1004864,0.06815246,0.21301914,-0.16709499,-0.0652872,-0.05520378,-0.04876204,0.20214938,-0.02292534,0.01689023,-0.17353097,-0.002848,0.02225846,0.00454938,0.18210167,-0.19121444,-0.05672093,0.06839542,-0.03943092,0.17637874,0.05448501,0.15050821,-0.06424816,-0.15670613,0.01728548,-0.09367146,0.24261119,0.04760312,SIMULATED,1.562,1.41,1.41,40,40,20
5359,45.1075,11.32399,-0.04477894,-0.05781641,-0.19714165,0.16662835,0.11800214,-0.03210257,0.02700821,-0.26812411,0.02065357,-0.03073927,0.08458952,0.1756331,-0.08063257,0.00289697,-0.19183583,0.02796099,0.08188701,0.01221228,0.18931994,-0.17805276,-0.04891543,-0.07713986,-0.02999047,0.20158824,-0.06656366,0.10355723,-0.14339429,-0.08028051,0.07243753,-0.00639069,0.19407464,0.01693631,-0.30216675,-0.08307717,-0.0839761,0.17290902,0.04647396,0.01708472,-0.05598262,-0.25330656,0.13994718,-0.08302561,0.13249796,0.05327418,-0.10076489,-0.00096931,-0.26102603,0.0384163,0.122439,-0.01717909,0.08381734,-0.10139328,-0.02894419,0.03331998,0.10900173,0.28664505,-0.02947739,0.05162605,-0.13022035,-0.01125963,0.06256038,0.05609634,0.23099316,-0.07830659,SIMULATED,1.562,1.41,1.41,40,40,20
1409,44.6575,11.32399,-0.14637414,-0.08603916,-0.05021387,0.16684016,0.02157541,0.1157451,0.03744997,-0.22156045,0.06260114,0.06721556,0.25422776,0.12282964,-0.10856666,-0.03115385,-0.03214497,0.11176842,0.13318881,0.0679096,0.1138303,-0.21570317,0.04281492,-0.12287765,0.10479093,0.1239621,-0.10249635,-0.06101831,-0.08570009,0.11549607,0.09845941,0.15345438,0.04363785,-0.24493804,0.03155854,0.00332199,0.18796877,0.13222014,-0.02705434,-0.02866041,-0.20245019,0.19882775,0.12833261,0.00023032,0.0366157,-0.28108679,-0.08266952,-0.02950926,0.08827847,0.20918922,0.00074922,0.0304168,-0.08697714,-0.01115798,0.15697614,0.05126499,0.20928405,-0.17267496,-0.00619196,-0.10696071,0.07518058,0.12437912,-0.09772381,0.03401371,-0.24910994,-0.00398447,SIMULATED,1.562,1.41,1.41,40,40,20
3305,44.8735,11.32399,-0.13308607,-0.13318337,-0.18561774,0.19213381,0.07508282,0.00880211,-0.07183277,-0.14378236,-0.06857262,-0.02626024,0.15262057,0.17450925,-0.18836855,-0.00246946,-0.14037156,0.0256591,0.21303699,-0.02982615,-0.06659524,-0.05846732,0.07130618,0.09928305,0.14699358,0.12691601,0.03784096,0.04929868,-0.23498146,-0.04499267,0.07823145,0.12902964,0.08351875,-0.24814159,-0.03932331,0.06090909,0.0796155,0.18921347,-0.02262368,0.01941888,-0.15708534,-0.13062197,0.17720027,-0.01676273,0.23119867,-0.13431974,-0.03771519,-0.14459326,-0.02322203,0.22847482,-0.00060957,-0.01150526,-0.15238079,-0.20401549,0.03463853,-0.05471047,0.08929861,0.02491631,-0.05614465,-0.07449702,-0.12300084,0.14043267,0.00545407,0.04248176,0.1488826,-0.27175855,SIMULATED,1.562,1.41,1.41,40,40,20
4806,45.0445,11.32399,-0.20012079,-0.07279407,-0.15719521,0.1608411,0.0444187,-0.03911279,-0.10520063,-0.18195934,0.01037015,0.00282387,0.05478111,0.09993266,-0.15417766,0.00474671,-0.16747934,0.06488582,0.17568022,0.01608936,0.06268309,-0.29188042,-0.13551662,-0.04689824,0.04387975,0.21154388,-0.06146651,0.06283655,-0.16403015,-0.15765906,0.11613098,0.05506569,0.25211451,-0.12190025,-0.1466364,-0.05052487,-0.06336696,0.19426809,0.01279568,0.01636242,-0.0535737,-0.17235082,0.10562951,-0.06060369,0.03079561,-0.01109085,-0.11768486,0.11165137,-0.12676691,0.13546286,0.06141756,0.02561092,0.05998131,-0.13283914,-0.03623569,-0.23426226,0.09851358,0.19444155,-0.16752766,-0.06197776,-0.20626264,-0.09844443,0.13693813,0.07225262,0.17790325,-0.02696842,SIMULATED,1.562,1.41,1.41,40,40,20
5043,45.0715,11.32399,-0.1074222,-0.06534795,-0.11946622,0.14401072,-0.01967864,0.04998163,0.08387158,-0.21980871,0.14496383,-0.01116425,0.11633719,0.11216933,-0.19431247,0.03260252,-0.18311642,0.08517899,0.05153105,0.01332572,0.03985121,-0.26969772,-0.1458982,-0.09757446,-0.09340125,0.28913177,-0.06794081,0.10850824,-0.12594129,-0.10287169,0.12628426,-0.07796758,-0.00944393,-0.05181678,0.0433073,-0.05709422,-0.00232143,0.1089575,-0.00197147,0.04500504,-0.11963624,-0.11274002,0.16021682,-0.02617516,0.26307689,0.07181311,-0.12482787,-0.00114637,-0.2561992,0.07310879,0.04169712,0.13782896,0.15442895,-0.16762174,0.00905564,-0.02736112,0.12627818,0.18124093,0.08172265,0.05832883,-0.2142661,-0.06537141,0.12794329,0.02222481,0.21827944,-0.12541111,SIMULATED,1.562,1.41,1.41,40,40,20
856,44.5945,11.32399,-0.14958501,0.02209878,-0.18010297,0.17748801,0.041051,-0.12417282,0.04770243,-0.1021651,0.04288365,-0.093626,0.29779273,0.1172255,-0.19306518,-0.03840314,-0.12625525,0.15390545,-0.07815665,0.09445721,0.02197365,-0.17661647,0.08508089,-0.09871033,0.21890958,0.04077961,-0.09444948,-0.10086395,-0.09789357,0.17744937,0.07278241,0.18718896,-0.00013341,-0.1451183,-0.03429961,0.041356,0.09843127,0.04156422,-0.20832583,-0.06324648,-0.24719274,0.18252868,-0.01075063,0.06715623,0.05097651,-0.19886305,0.04950831,-0.07992681,0.03961013,0.02751154,-0.09573455,0.11303615,-0.2079833,0.14041272,0.0305764,0.08088482,-0.04864638,-0.14760207,-0.01065884,-0.04379966,0.09039153,0.15856394,-0.15428125,0.04327077,-0.24946849,0.05727876,SIMULATED,1.562,1.41,1.41,40,40,20
935,44.6035,11.32399,-0.17505588,-0.0884978,-0.10199505,0.27373763,0.1935503,-0.06750244,-0.04059546,-0.22608763,0.05273684,0.04794811,0.18043497,0.04398898,-0.08473263,-0.02899946,-0.07988454,0.07448829,0.00027418,0.00416723,-0.13239095,-0.29849311,-0.01202943,-0.06266996,0.24006966,0.12951521,-0.10273293,0.01862968,-0.11501666,0.00956733,0.10012766,0.18661563,0.02049586,-0.13203814,0.06827294,-0.01320943,0.03295798,0.12844214,-0.13689466,-0.08964237,-0.17891231,0.14155506,0.14221937,0.14869233,0.05605212,-0.14422948,-0.02152839,-0.02904501,0.1605101,0.02601211,-0.09156018,-0.00854015,-0.18943453,0.10093227,0.10990163,0.09014664,0.06541762,-0.20109082,-0.05019024,0.08402874,0.27323082,0.07205204,-0.08889165,0.04362903,-0.18068922,0.05686617,SIMULATED,1.562,1.41,1.41,40,40,20
7492,45.3505,11.32399,-0.18437823,-0.05879503,-0.09196577,0.06443598,0.04335265,0.13321031,0.07925968,-0.23227371,0.05935351,-0.22241186,-0.05816744,0.11959485,-0.24069736,0.0490374,-0.07964836,-0.07843273,0.15668267,-0.03182298,0.1701954,-0.2668217,-0.03244303,0.00921421,-0.08937599,0.1699881,0.06227399,0.03359036,0.0407081,-0.21806639,0.1051388,-0.03869986,0.12864372,0.08469455,-0.14377957,-0.05023418,-0.16471814,-0.03494183,0.01675885,0.0124261,0.10587045,-0.243332,0.05434787,-0.05560371,-0.0572034,0.13111477,0.03185904,0.0238014,-0.06390828,-0.22699605,0.07999125,-0.09073138,0.17717622,0.11193441,0.00159137,-0.05761213,-0.2720266,0.11661335,0.07607227,0.09005422,0.08091515,-0.04257429,0.00450814,-0.16448378,-0.00564706,0.25960561,SIMULATED,1.562,1.41,1.41,40,40,20
1567,44.6755,11.32399,-0.16554637,-0.01544354,-0.02121191,0.06650339,0.05823917,0.09770457,-0.02453451,-0.32001875,0.14849916,-0.02659438,0.12816666,0.01550937,-0.06556232,0.07456259,-0.1011471,0.21334548,0.05342694,0.13177938,-0.03380036,-0.24445928,0.18041641,0.00424571,0.16323881,-0.01929963,-0.11858145,0.14326807,-0.17642012,0.11525032,0.03299312,-0.00278182,-0.01858183,-0.14847356,0.04589205,-0.05432308,0.12387664,0.17435137,-0.07167047,-0.08904294,-0.1894154,0.00298845,0.10781879,0.17429952,0.12198284,-0.23241819,0.15751548,-0.09059919,0.05690487,0.17844582,-0.00401729,0.09300654,-0.11043975,0.1341831,0.08643051,-0.05305624,0.14068569,-0.2694321,-0.0179774,-0.15825429,0.02297308,0.14192484,-0.06968081,-0.00599889,-0.17737358,-0.02493541,SIMULATED,1.562,1.41,1.41,40,40,20
4253,44.9815,11.32399,-0.14709894,-0.04157279,-0.07736957,0.16263368,0.02655226,0.0259043,0.01439986,-0.27281089,0.04245714,-0.0618715,0.09075639,0.10782306,-0.11753264,-0.01697662,-0.25027149,0.03933951,0.14887639,0.01118655,0.10149111,-0.14936636,-0.08356254,0.06486964,0.03392257,0.32632161,-0.06074263,0.04574428,-0.11782981,-0.05510819,0.11808259,-0.08137204,0.18760089,-0.19478636,-0.12821784,-0.01538098,-0.06835216,0.1936775,0.00876212,0.02588099,-0.0429981,-0.15520092,0.11878554,-0.0341088,0.14596743,-0.05085691,-0.16914392,0.02649655,-0.12337376,0.1522315,0.00485393,0.06133169,-0.1681469,-0.06231276,0.0783393,-0.02703244,0.23194299,0.08150843,-0.05002554,-0.06844433,-0.22271225,0.17201472,0.06085517,0.10550094,0.08366869,-0.26533273,SIMULATED,1.562,1.41,1.41,40,40,20
1251,44.6395,11.32399,-0.20159489,-0.10126749,-0.09242545,0.12533015,0.06970725,-0.0206829,-0.08548978,-0.18587637,0.14727048,-0.0069131,0.07318525,-0.01924988,-0.21564064,0.08567069,-0.21541371,0.17161071,0.04033166,0.03053294,0.05721518,-0.19321857,0.12076839,-0.02244262,0.11732413,0.08876783,-0.08332174,-0.1226556,-0.20732347,0.18429127,0.03790566,0.0556986,-0.03251387,-0.15146099,0.04462835,0.00015736,0.13787141,0.14518644,-0.02831464,-0.00173709,-0.19733756,0.14146131,-0.0939102,-0.10005576,0.09852775,-0.22038043,0.00171668,-0.08851177,-0.00597517,0.1604174,-0.00762547,0.00307458,-0.30904632,0.14770296,0.09963125,0.02917238,-0.0222096,-0.21744303,-0.06068366,0.01334466,0.19719646,0.08248174,-0.16640143,0.06785191,-0.20697689,0.00216199,SIMULATED,1.562,1.41,1.41,40,40,20
3937,44.9455,11.32399,-0.19104076,0.00769398,-0.12654564,0.25413896,0.0794933,-0.04327784,-0.08456212,-0.18417031,-0.01824655,0.00923139,0.09170302,0.03164416,-0.12625435,0.11239157,-0.20162983,0.02866679,0.13721393,-0.06700903,0.02339442,-0.28173578,-0.1516275,0.00338592,0.03508156,0.17206747,-0.18865377,-0.00658782,-0.21020059,-0.09715717,0.05992237,-0.00451109,0.17491859,-0.08827152,-0.07410396,-0.10429869,-0.12005084,0.22373849,0.09419767,0.00585295,-0.21267421,-0.06466733,0.0966711,-0.00662035,0.17200123,-0.09104395,-0.13867023,-0.12856948,-0.09976657,0.08545682,0.02054244,0.10759949,-0.11038128,-0.11846491,0.09869576,0.00103092,0.14432999,0.05787918,-0.00938159,0.05901133,-0.30734771,0.04925478,-0.00941466,0.06350827,0.04717211,-0.21675323,SIMULATED,1.562,1.41,1.41,40,40,20
2989,44.8375,11.32399,-0.0742033,-0.02796892,-0.22055209,0.18648064,0.14834631,0.07114548,0.00029668,-0.19176318,0.06827047,-0.0483188,0.16876939,-0.00042075,-0.12920077,-0.08605245,-0.07358893,0.20257363,-0.02171725,-0.03674637,0.11358842,-0.20547701,-0.00243692,0.02341966,0.15179699,0.15268283,0.00132977,-0.04717221,-0.10933397,-0.04468555,0.15887721,-0.07002642,0.11774222,-0.19340882,-0.13197168,-0.03205305,0.06019085,0.22317085,-0.12295152,0.02118495,-0.12828181,-0.03595291,0.06361594,-0.03188061,0.14832133,0.03832165,-0.0436637,-0.1424069,-0.02114342,0.26812283,0.0586057,0.09943624,-0.05489556,-0.20700878,0.09278451,-0.06446346,0.26466017,0.06061532,-0.1238455,-0.10524133,-0.1775315,0.16541621,-0.05396837,0.06678213,-0.07711996,-0.25777866,SIMULATED,1.562,1.41,1.41,40,40,20
1172,44.6305,11.32399,-0.10903053,-0.10592924,-0.10090145,0.27750929,-0.02841706,-0.01134354,-0.07430464,-0.12314826,0.06382665,0.04706101,0.14135369,-0.04869772,-0.20421767,-0.02273688,-0.14138733,0.21854939,-0.02945558,-0.0264267,-0.00392303,-0.10074972,0.05273558,0.00985005,0.12241658,0.10729133,-0.0957592,-0.0870306,-0.21985123,0.1432512,-0.01865418,0.11212851,-0.14581907,-0.2826867,0.11657926,-0.09320732,0.14137057,0.10159496,-0.04719017,0.02339373,-0.16579283,-0.01001565,0.0056901,0.07134298,0.08501026,-0.25023154,0.05862331,-0.09089757,0.06861665,0.12947817,-0.18460405,-0.02083982,-0.12895154,0.00141249,-0.02173804,0.01779209,0.18759993,-0.13666184,-0.10088595,-0.09586092,0.21317706,0.18041827,0.06022304,0.07059135,-0.23800873,0.17073122,SIMULATED,1.562,1.41,1.41,40,40,20
5201,45.0895,11.32399,-0.06136046,0.08815721,-0.03004814,0.17257388,0.07419887,0.12240509,-0.08107424,-0.22796912,0.12108416,-0.00685682,0.13000349,0.27593867,-0.1932907,0.06592387,-0.1364423,0.03617577,0.19751239,0.09592617,0.01268167,-0.21000506,0.00519845,0.03418512,-0.00644761,0.14401199,-0.00062706,0.02995326,-0.18637686,-0.05940635,0.09825858,-0.0133253,0.18259245,-0.01232569,-0.14537848,-0.08136686,-0.00899416,0.15940749,0.00731214,0.22094636,-0.02802524,-0.18987798,0.03848081,-0.10144353,0.14504876,0.0990417,-0.06646068,0.06527922,-0.18878518,0.07424771,0.01327639,0.22485944,0.16560165,-0.10850981,-0.14117325,0.01238007,0.0512681,0.07873352,-0.08962695,0.07476978,-0.14313221,-0.16535527,0.0817899,0.04840944,0.27920656,-0.11716052,SIMULATED,1.562,1.41,1.41,40,40,20
7571,45.3595,11.32399,-0.13313282,-0.02586499,0.05249045,0.10751483,0.11675146,0.04862531,0.07557585,-0.23829578,0.05902409,-0.15949831,0.08674541,0.1768819,-0.10394892,0.0530341,-0.06861933,-0.15558035,0.05935562,-0.00611081,0.19075579,-0.08229588,-0.08113259,-0.01369326,-0.13397697,0.20723986,0.00259231,0.01240301,0.03345768,-0.30978269,-0.00808581,-0.05741876,0.19711945,0.08051066,-0.03762077,0.03673488,-0.1610004,0.03738253,0.19760322,0.05399341,0.1445949,-0.06817777,-0.00229695,-0.15568789,-0.03881939,0.06330268,0.06404567,0.11302868,-0.11493741,-0.13628242,0.07067209,-0.03278109,0.18559342,0.13327316,0.06704822,0.03216987,-0.28024694,0.12509389,0.1282337,0.11129619,0.22806795,-0.20405491,0.03350509,-0.13769251,0.11374094,0.16935627,SIMULATED,1.562,1.41,1.41,40,40,20
777,44.5855,11.32399,-0.27927931,-0.12338693,-0.09445459,0.11096078,0.04524983,0.02856762,0.10201901,-0.18767057,0.18554802,0.10089284,0.09217634,0.04931425,-0.0995241,0.08169849,-0.11419039,0.10581148,0.03710093,0.06626294,-0.00665367,-0.24329555,0.03897242,-0.06633214,0.12714066,-0.00699199,0.05031873,-0.14051725,-0.12076211,0.19606961,0.09428933,0.0927677,-0.13007652,-0.26746459,0.07888877,-0.08549226,0.22004384,0.08053441,0.00414973,-0.10833401,-0.16012122,0.05887797,0.00835779,0.11035473,0.02249899,-0.26089581,0.03436512,-0.0161734,0.16850479,0.04802697,-0.09234055,-0.02205449,-0.30030471,0.15022165,0.04840332,0.09215735,0.11503173,-0.19370653,0.00737563,0.01265068,0.0981081,0.15148046,-0.02601135,-0.00474399,-0.15993687,0.08734896,SIMULATED,1.562,1.41,1.41,40,40,20
2515,44.7835,11.32399,-0.13013113,0.08269028,-0.07073031,0.24395182,0.13251876,-0.10219806,-0.02104119,-0.22986619,0.18974701,-0.02179464,0.06193313,-0.04376093,-0.06089552,0.04865556,-0.17795678,0.07560603,0.15474083,0.04201016,0.1004175,-0.04630681,-0.02699287,-0.09263404,0.18178072,0.11892481,-0.10969538,0.02555621,-0.12133161,-0.0229035,0.07303902,-0.02341743,0.1081219,-0.24178538,-0.08122103,-0.07359585,-0.04195501,0.21231504,-0.11524676,0.04787602,-0.18018935,-0.0576627,0.09536205,-0.01114615,0.18781603,-0.143812,0.04644404,-0.21921076,-0.06893153,0.30596612,-0.09940974,0.03829761,-0.23138072,-0.08018508,-0.02600265,0.03612304,0.15240572,-0.07244067,-0.07920872,-0.06012246,-0.24978012,0.18119653,0.07032284,0.02781282,-0.09786134,-0.01366223,SIMULATED,1.562,1.41,1.41,40,40,20
1330,44.6485,11.32399,-0.24786846,0.07132222,-0.10588186,0.17724438,0.09918463,0.05891857,-0.00102251,-0.13819822,0.06254617,-0.00901607,0.21795088,0.09414918,-0.13436532,0.1127313,-0.13644028,0.12334394,0.07964355,0.06411068,0.04805287,-0.21348226,0.13297837,-0.06285073,0.17571186,0.09388529,-0.13619771,0.03863858,-0.21587609,0.19340104,0.09472233,0.05034633,-0.00812122,-0.0948846,0.06620682,-0.00079536,0.15318504,0.07262911,-0.09121105,0.03628365,-0.2152665,0.09076612,-0.01814047,-0.04068895,0.1490871,-0.13833217,0.05121741,-0.00881267,0.0606465,0.1853214,-0.05899683,0.05293185,-0.15237866,-0.01061577,0.09883099,0.19086377,0.09144495,-0.25797359,0.0467688,-0.20873775,0.22294092,0.10244738,-0.03678682,0.03704361,-0.21151267,-0.06041192,SIMULATED,1.562,1.41,1.41,40,40,20
4016,44.9545,11.32399,-0.13273265,0.05335962,-0.07716516,0.12959245,0.06536671,-0.00913984,0.02356613,-0.18772774,0.10924677,-0.02327157,0.05003531,0.18893939,-0.16030099,0.08121893,-0.18339678,0.07920693,0.01089819,-0.08859822,0.11910969,-0.11264237,-0.04843712,0.08372424,0.19300979,0.21664046,-0.11047654,0.1614969,-0.13605402,0.00737795,0.10699533,-0.07088511,0.30327818,-0.16891092,-0.09548042,-0.12368049,-0.18366215,0.214093,-0.05298298,0.03286021,-0.11157557,-0.03317947,0.15191187,-0.11935088,0.25303956,-0.07680363,-0.03773263,-0.09689291,-0.10813277,0.11446853,-0.02258697,0.00460773,0.02778971,-0.22029449,0.04634081,-0.08542709,0.18057708,0.06430468,-0.08750429,-0.04932463,-0.14318322,0.09847134,0.19695801,0.1327483,0.09216674,-0.0777238,SIMULATED,1.562,1.41,1.41,40,40,20
4569,45.0175,11.32399,-0.18977216,0.05202372,-0.14783773,0.13780221,0.05327914,0.05560588,-0.06069774,-0.21785346,-0.04415242,-0.05136441,0.04903337,0.03739138,-0.12636652,0.0551706,-0.2173146,-0.0094287,0.19217139,-0.08949252,0.0564954,-0.12125593,-0.09220072,-0.05428741,0.01970044,0.2747561,-0.06143946,0.03482465,0.02026411,0.022002,0.11975258,-0.03650682,0.17013099,-0.07205722,-0.00848704,-0.03296537,-0.0733996,0.25778158,0.03780444,0.13481823,-0.07570186,-0.14665207,0.05112996,0.02728523,0.20351273,0.10948982,-0.13685663,-0.04225127,-0.26194129,0.16110345,-0.01833293,0.06487481,0.06624498,-0.19671778,-0.0248322,-0.0247081,0.21004751,0.16157958,-0.02690683,0.14128399,-0.26375208,0.03824631,0.04693906,0.05117094,0.11328261,-0.250297,SIMULATED,1.562,1.41,1.41,40,40,20
3463,44.8915,11.32399,-0.16304067,0.00335349,-0.13182195,0.07919963,0.09723863,0.16209235,0.0951275,-0.18231179,0.07828446,-0.03899086,0.1367107,0.12616917,-0.17423024,0.08906325,-0.20119552,0.04591541,0.10260876,-0.10819362,0.00729636,-0.24495667,0.05884814,-0.05658178,0.11019389,0.17886487,-0.10166868,0.06593616,-0.28639395,-0.03957279,0.25186132,-0.08064762,0.25188857,-0.15353891,0.07863974,-0.0117092,-0.02370749,0.08374664,0.02008761,0.02885277,-0.13259319,-0.11868851,0.19159223,-0.01888927,0.11803283,-0.12369557,-0.12847446,0.01444201,-0.15032198,0.2261082,-0.01436687,0.00743643,-0.060612,-0.14846715,0.00812211,-0.04643633,-0.01834292,-0.01884987,0.00068911,-0.0702877,-0.21398299,0.08174875,0.04339298,0.08880769,0.08994571,-0.22931683,SIMULATED,1.562,1.41,1.41,40,40,20
3621,44.9095,11.32399,-0.13112238,0.04641717,-0.15375867,0.23295036,0.05939945,-0.01354448,0.03995762,-0.1719048,0.00981977,-0.08492511,0.08609346,0.12793628,-0.12572586,-0.08196101,-0.11557818,0.05115609,0.19293034,0.04386131,0.1491319,-0.25698542,0.0423659,-0.0354748,-0.04826299,0.13504809,0.02080387,0.06297537,-0.04762418,0.06741914,0.16861317,-0.04751464,0.24786152,-0.13651538,-0.05110517,0.06391933,0.16652918,0.15916267,-0.08267175,-0.04571217,-0.1466894,-0.18663955,0.1610723,-0.02501682,0.05886557,-0.04312977,-0.00567727,-0.14561246,-0.04309139,0.32826018,0.03118709,0.06176173,-0.03251295,-0.2516511,0.06684815,0.00532679,0.24661403,0.03104587,-0.18692053,-0.09950822,-0.12182186,0.14598661,0.03368829,0.02954671,0.03980658,-0.13212706,SIMULATED,1.562,1.41,1.41,40,40,20
7176,45.3145,11.32399,-0.12254189,-0.06024028,-0.0544667,-0.06597246,0.09294222,0.08039138,0.00661474,-0.18081229,-0.04269917,-0.05759158,-0.04825633,0.16506082,-0.08404387,0.10586172,-0.20694511,-0.04477551,0.13824596,0.09175787,0.14509915,-0.16972734,-0.16104003,-0.28971248,-0.08161195,0.15619956,-0.06843505,0.1286581,-0.06926911,-0.1808453,0.17977245,0.01261014,0.1694053,0.27734576,-0.0860892,-0.04965604,-0.20944729,0.12337783,0.03473448,-0.02734278,0.17790134,-0.12876422,-0.05646703,-0.18384398,-0.00850546,0.13323594,-0.08770777,0.17210001,-0.05635004,-0.07448111,0.02633715,-0.02878606,0.16335759,-0.03553001,-0.10483025,-0.02924357,-0.16481015,0.16774563,0.06792458,-0.08589189,0.16473543,-0.16520336,0.05214389,-0.10997062,0.06645438,0.10472501,SIMULATED,1.562,1.41,1.41,40,40,20
6781,45.2695,11.32399,-0.1083945,0.1145625,-0.18494259,0.11868865,0.1486811,0.04106364,0.02420032,-0.19216688,-0.00025513,-0.0164878,0.07996691,0.22503406,-0.16843062,0.11718266,-0.11727517,0.03089237,0.07145517,0.20472391,0.15143594,-0.08771212,-0.03229041,-0.0471199,-0.08866201,0.18810294,-0.07926872,0.0988621,-0.0631128,-0.18913927,0.01884304,-0.00385578,0.08064684,0.0562588,-0.13562122,-0.00714298,-0.17366906,0.00423876,0.07842845,-0.0125151,0.11208418,-0.22188906,-0.0866303,-0.00599715,0.03879887,0.07540131,-0.13434842,0.08661715,-0.18451487,-0.19650104,0.04359516,-0.08405142,0.22478401,-0.10541842,-0.02690789,-0.1794066,-0.06685943,0.19342052,0.04977154,-0.10208286,-0.09446823,-0.32123501,0.03874673,0.02192935,0.17248352,0.17203028,SIMULATED,1.05,1.13,1.42,37,42,21
1962,44.7205,11.32399,-0.11361268,0.16030662,-0.07639747,0.16018455,0.05045044,-0.08010388,-0.07444602,-0.15745338,0.07984007,0.16216517,0.0858537,0.18237884,-0.19583845,0.04458084,-0.17995573,0.14885552,0.12563873,-0.02757346,0.07974846,-0.23536079,0.06949358,-0.07412126,0.09407268,0.00230026,-0.06275757,-0.03320103,-0.30691612,0.14821955,0.1174262,0.05275292,0.02041866,-0.18083273,0.14206499,-0.01554943,0.15197283,0.08826191,-0.08960832,0.0923373,-0.23994916,0.15205783,0.11574177,0.07554013,0.07567727,-0.09914011,-0.03163513,-0.08733885,0.04720198,0.06766515,0.07124667,0.02106632,-0.25436343,0.02475317,0.05885402,0.02512849,0.21956541,-0.14805493,0.02479999,-0.19740372,0.03910917,0.24679173,-0.04521056,0.01567718,-0.07459669,-0.02127795,SIMULATED,1.05,1.13,1.42,37,42,21
2120,44.7385,11.32399,-0.12605398,-0.13440267,-0.1058244,0.12976924,-0.00061292,0.07248871,0.04391477,-0.27395749,0.0472837,-0.03904727,-0.02576273,-0.02859373,-0.12471911,-0.03228806,-0.16455536,0.18377091,0.11327197,-0.00488237,0.01455113,-0.13612938,0.0086351,0.05222902,0.19678704,0.19426493,-0.0812434,-0.07607936,-0.19880477,0.00731645,0.13365503,0.03833366,0.04191276,-0.16818773,-0.08385527,-0.11398127,0.09055022,0.3283765,-0.12072296,-0.04533522,-0.19996687,0.01080976,0.08560045,-0.00109125,0.06215065,-0.21994766,0.02565124,0.05593243,-0.0189013,0.13572233,-0.09056254,-0.01698327,-0.14091548,-0.06030172,0.05501977,0.07174389,0.1594991,-0.2107292,-0.13793494,-0.02913034,-0.04052497,0.17712075,0.13986536,0.23750121,-0.19658305,-0.09191922,SIMULATED,1.05,1.13,1.42,37,42,21
6702,45.2605,11.32399,-0.11709663,0.04471489,-0.04463619,0.19043908,0.21188453,-0.02809488,-0.04972545,-0.17906835,-0.05246073,-0.07990968,-0.02992338,0.10434241,-0.09871046,0.03312292,-0.26356585,-0.17102005,0.16490996,0.07574124,0.1280439,-0.09756126,-0.10833281,-0.07601116,0.11028023,0.25669529,0.06522772,0.0404649,-0.03132957,-0.0596979,0.12474657,0.00343297,0.19564242,0.03115341,-0.1404457,0.03159018,-0.16955488,0.03046902,0.07418583,0.15413802,0.18833053,-0.22364535,-0.06493894,-0.01547937,0.01913834,0.19422087,-0.09305983,0.1067179,-0.10263186,0.06730632,0.11367873,-0.0824575,0.24563814,-0.03377389,0.00968424,-0.14041418,-0.1277078,0.17397755,0.02098185,0.07554853,0.07833582,-0.23735872,0.07134974,-0.10105969,0.16357641,0.1207579,SIMULATED,1.05,1.13,1.42,37,42,21
6544,45.2425,11.32399,-0.20828168,0.07805709,-0.10234724,0.17205786,0.06718201,-0.0232782,-0.0046968,-0.27766895,0.05533995,-0.01195273,0.18113628,0.1563667,0.02012222,0.02636442,-0.15726726,-0.00915877,0.20444205,0.08137164,0.20758035,-0.06199,0.0330238,0.03546289,-0.06639823,0.32063388,0.08571815,0.01704595,-0.1411798,-0.1159798,0.01123938,-0.00521776,0.16935685,0.09869575,-0.08660268,0.02064828,-0.17475632,0.07286106,0.11324935,-0.11961913,0.08482293,-0.23395714,0.00174704,-0.05786158,0.06341718,0.15794363,-0.00264691,0.14950495,-0.10714848,-0.00329293,0.16646137,-0.05946665,0.17050266,-0.14451228,-0.06790397,0.02988238,-0.07691174,0.13580691,-0.02383616,0.12165799,-0.00914147,-0.2895826,0.05718072,-0.01314914,0.11030776,0.17995084,SIMULATED,1.05,1.13,1.42,37,42,21
